Date,Region,Daily import-related case,Daily imported case,Daily locally acquired case  unknown source,Daily locally acquired  epidemiologically linked,Daily under investigation,Daily total cases,Cumulative import-related case,Cumulative imported case,Cumulative locally acquired case  unknown source,Cumulative locally acquired  epidemiologically linked,Cumulative under investigation,Cumulative total cases
30/11/2020,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
30/11/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
30/11/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
30/11/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
30/11/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
30/11/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
30/11/2020,Waikato,0,0,0,0,0,0,133,55,2,4,0,194
30/11/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
30/11/2020,Waitemata,0,0,0,0,0,0,32,86,9,170,0,297
30/11/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
30/11/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
29/11/2020,Auckland,0,0,0,0,0,0,25,191,13,119,0,348
29/11/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
29/11/2020,Canterbury,0,0,0,0,0,0,18,136,8,99,0,261
29/11/2020,Capital and Coast,0,0,0,0,0,0,38,56,1,4,0,99
29/11/2020,Counties Manukau,0,3,0,0,0,3,27,185,15,118,0,345
29/11/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
29/11/2020,Hutt Valley,0,0,0,0,0,0,8,14,0,2,0,24
29/11/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
29/11/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
29/11/2020,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
29/11/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
29/11/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
29/11/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
29/11/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
29/11/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
29/11/2020,Waikato,0,0,0,0,0,0,133,55,2,4,0,194
29/11/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
29/11/2020,Waitemata,0,0,0,0,0,0,32,86,9,170,0,297
29/11/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
29/11/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
28/11/2020,Auckland,0,2,0,0,0,2,25,191,13,119,0,348
28/11/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
28/11/2020,Canterbury,0,1,0,0,0,1,18,136,8,99,0,261
28/11/2020,Capital and Coast,0,0,0,0,0,0,38,56,1,4,0,99
28/11/2020,Counties Manukau,0,1,0,0,0,1,27,182,15,118,0,342
28/11/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
28/11/2020,Hutt Valley,0,0,0,0,0,0,8,14,0,2,0,24
28/11/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
28/11/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
28/11/2020,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
28/11/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
28/11/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
28/11/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
28/11/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
28/11/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
28/11/2020,Waikato,0,0,0,0,0,0,133,55,2,4,0,194
28/11/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
28/11/2020,Waitemata,0,0,0,0,0,0,32,86,9,170,0,297
28/11/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
28/11/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
27/11/2020,Auckland,0,1,0,0,0,1,25,189,13,119,0,346
27/11/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
27/11/2020,Canterbury,0,1,0,0,0,1,18,135,8,99,0,260
27/11/2020,Capital and Coast,0,0,0,0,0,0,38,56,1,4,0,99
27/11/2020,Counties Manukau,0,1,0,0,0,1,27,181,15,118,0,341
27/11/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
27/11/2020,Hutt Valley,0,0,0,0,0,0,8,14,0,2,0,24
27/11/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
27/11/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
27/11/2020,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
27/11/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
27/11/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
27/11/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
27/11/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
27/11/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
27/11/2020,Waikato,0,0,0,0,0,0,133,55,2,4,0,194
27/11/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
27/11/2020,Waitemata,0,0,0,0,0,0,32,86,9,170,0,297
27/11/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
27/11/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
26/11/2020,Auckland,0,1,0,0,0,1,25,188,13,119,0,345
26/11/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
26/11/2020,Canterbury,0,6,0,0,0,6,18,134,8,99,0,259
26/11/2020,Capital and Coast,0,0,0,0,0,0,38,56,1,4,0,99
26/11/2020,Counties Manukau,0,0,0,0,0,0,27,180,15,118,0,340
26/11/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
26/11/2020,Hutt Valley,0,0,0,0,0,0,8,14,0,2,0,24
26/11/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
26/11/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
26/11/2020,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
26/11/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
26/11/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
26/11/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
26/11/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
26/11/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
26/11/2020,Waikato,0,0,0,0,0,0,133,55,2,4,0,194
26/11/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
26/11/2020,Waitemata,0,0,0,0,0,0,32,86,9,170,0,297
26/11/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
26/11/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
25/11/2020,Auckland,0,1,0,0,0,1,25,187,13,119,0,344
25/11/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
25/11/2020,Canterbury,0,0,0,0,0,0,18,128,8,99,0,253
25/11/2020,Capital and Coast,0,0,0,0,0,0,38,56,1,4,0,99
25/11/2020,Counties Manukau,0,0,0,0,0,0,27,180,15,118,0,340
25/11/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
25/11/2020,Hutt Valley,0,0,0,0,0,0,8,14,0,2,0,24
25/11/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
25/11/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
25/11/2020,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
25/11/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
25/11/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
25/11/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
25/11/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
25/11/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
25/11/2020,Waikato,0,0,0,0,0,0,133,55,2,4,0,194
25/11/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
25/11/2020,Waitemata,0,0,0,0,0,0,32,86,9,170,0,297
25/11/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
25/11/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
24/11/2020,Auckland,0,0,0,0,0,0,25,186,13,119,0,343
24/11/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
24/11/2020,Canterbury,0,1,0,0,0,1,18,128,8,99,0,253
24/11/2020,Capital and Coast,0,0,0,0,0,0,38,56,1,4,0,99
24/11/2020,Counties Manukau,0,2,0,0,0,2,27,180,15,118,0,340
24/11/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
24/11/2020,Hutt Valley,0,0,0,0,0,0,8,14,0,2,0,24
24/11/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
24/11/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
24/11/2020,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
24/11/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
24/11/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
24/11/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
24/11/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
24/11/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
24/11/2020,Waikato,0,0,0,0,0,0,133,55,2,4,0,194
24/11/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
24/11/2020,Waitemata,0,0,0,0,0,0,32,86,9,170,0,297
24/11/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
24/11/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
23/11/2020,Auckland,0,3,0,0,0,3,25,186,13,119,0,343
23/11/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
23/11/2020,Canterbury,0,6,0,0,0,6,18,127,8,99,0,252
23/11/2020,Capital and Coast,0,0,0,0,0,0,38,56,1,4,0,99
23/11/2020,Counties Manukau,0,1,0,0,0,1,27,178,15,118,0,338
23/11/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
23/11/2020,Hutt Valley,0,0,0,0,0,0,8,14,0,2,0,24
23/11/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
23/11/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
23/11/2020,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
23/11/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
23/11/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
23/11/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
23/11/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
23/11/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
23/11/2020,Waikato,0,0,0,0,0,0,133,55,2,4,0,194
23/11/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
23/11/2020,Waitemata,0,0,0,0,0,0,32,86,9,170,0,297
23/11/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
23/11/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
22/11/2020,Auckland,0,0,0,0,0,0,25,183,13,119,0,340
22/11/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
22/11/2020,Canterbury,0,0,0,0,0,0,18,121,8,99,0,246
22/11/2020,Capital and Coast,0,0,0,0,0,0,38,56,1,4,0,99
22/11/2020,Counties Manukau,0,2,0,0,0,2,27,177,15,118,0,337
22/11/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
22/11/2020,Hutt Valley,0,0,0,0,0,0,8,14,0,2,0,24
22/11/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
22/11/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
22/11/2020,Nelson Marlborough,0,0,0,0,0,0,15,27,4,4,0,50
22/11/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
22/11/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
22/11/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
22/11/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
22/11/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
22/11/2020,Waikato,0,0,0,0,0,0,133,55,2,4,0,194
22/11/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
22/11/2020,Waitemata,0,0,0,0,0,0,32,86,9,170,0,297
22/11/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
22/11/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
21/11/2020,Auckland,0,3,0,0,0,3,25,183,13,119,0,340
21/11/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
21/11/2020,Canterbury,0,1,0,0,0,1,18,121,8,99,0,246
21/11/2020,Capital and Coast,0,0,0,0,0,0,38,56,1,4,0,99
21/11/2020,Counties Manukau,0,2,0,0,0,2,27,175,15,118,0,335
21/11/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
