Date Added,Risk2,Traveler,County2,Date Added (copy),Freq - Hawaii,Freq - Honolulu,Freq - Kauai,Freq - Maui,Frequency Count,Total Number of Cases
11/11/2020,Travel-Associated (Resident),Travel History,Hawaii,11/11/2020,3,0,0,0,3,3
11/11/2020,Unknown/Pending,No Travel History,Honolulu,11/11/2020,0,1,0,0,1,1
11/11/2020,Community-Associated,No Travel History,Honolulu,11/11/2020,0,63,0,0,63,63
11/11/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/11/2020,0,1,0,0,1,1
11/11/2020,Travel-Associated (Resident),Travel History,Honolulu,11/11/2020,0,6,0,0,6,6
11/11/2020,Travel-Associated (Resident),Travel History,Kauai,11/11/2020,0,0,1,0,1,1
11/11/2020,Community-Associated,No Travel History,Maui,11/11/2020,0,0,0,2,2,2
11/11/2020,Travel-Associated (Resident),Travel History,Maui,11/11/2020,0,0,0,4,4,4
11/12/2020,Community-Associated,No Travel History,Hawaii,11/12/2020,6,0,0,0,6,6
11/12/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/12/2020,1,0,0,0,1,1
11/12/2020,Travel-Associated (Resident),Travel History,Hawaii,11/12/2020,1,0,0,0,1,1
11/12/2020,Unknown/Pending,No Travel History,Honolulu,11/12/2020,0,1,0,0,1,1
11/12/2020,Community-Associated,No Travel History,Honolulu,11/12/2020,0,79,0,0,79,79
11/12/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/12/2020,0,4,0,0,4,4
11/12/2020,Travel-Associated (Resident),Travel History,Honolulu,11/12/2020,0,8,0,0,8,8
11/12/2020,Community-Associated,No Travel History,Kauai,11/12/2020,0,0,1,0,1,1
11/12/2020,Travel-Associated (Non-Resident),Travel History,Kauai,11/12/2020,0,0,1,0,1,1
11/12/2020,Travel-Associated (Non-Resident),Travel History,Maui,11/12/2020,0,0,0,1,1,1
11/13/2020,Community-Associated,No Travel History,Hawaii,11/13/2020,8,0,0,0,8,8
11/13/2020,Travel-Associated (Resident),Travel History,Hawaii,11/13/2020,4,0,0,0,4,4
11/13/2020,Community-Associated,No Travel History,Honolulu,11/13/2020,0,84,0,0,84,84
11/13/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/13/2020,0,2,0,0,2,2
11/13/2020,Travel-Associated (Resident),Travel History,Honolulu,11/13/2020,0,2,0,0,2,2
11/13/2020,Community-Associated,No Travel History,Kauai,11/13/2020,0,0,2,0,2,2
11/13/2020,Travel-Associated (Resident),Travel History,Kauai,11/13/2020,0,0,1,0,1,1
11/13/2020,Community-Associated,No Travel History,Maui,11/13/2020,0,0,0,1,1,1
11/14/2020,Community-Associated,No Travel History,Hawaii,11/14/2020,7,0,0,0,7,7
11/14/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/14/2020,1,0,0,0,1,1
11/14/2020,Community-Associated,No Travel History,Honolulu,11/14/2020,0,67,0,0,67,67
11/14/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/14/2020,0,2,0,0,2,2
11/14/2020,Travel-Associated (Resident),Travel History,Honolulu,11/14/2020,0,6,0,0,6,6
11/14/2020,Travel-Associated (Resident),Travel History,Kauai,11/14/2020,0,0,2,0,2,2
11/14/2020,Community-Associated,No Travel History,Maui,11/14/2020,0,0,0,5,5,5
11/14/2020,Travel-Associated (Non-Resident),Travel History,Maui,11/14/2020,0,0,0,1,1,1
11/14/2020,Travel-Associated (Resident),Travel History,Maui,11/14/2020,0,0,0,2,2,2
11/15/2020,Community-Associated,No Travel History,Hawaii,11/15/2020,2,0,0,0,2,2
11/15/2020,Travel-Associated (Resident),Travel History,Hawaii,11/15/2020,4,0,0,0,4,4
11/15/2020,Community-Associated,No Travel History,Honolulu,11/15/2020,0,27,0,0,27,27
11/15/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/15/2020,0,1,0,0,1,1
11/15/2020,Travel-Associated (Resident),Travel History,Honolulu,11/15/2020,0,7,0,0,7,7
11/15/2020,Travel-Associated (Non-Resident),Travel History,Maui,11/15/2020,0,0,0,1,1,1
11/15/2020,Travel-Associated (Resident),Travel History,Maui,11/15/2020,0,0,0,1,1,1
11/16/2020,Community-Associated,No Travel History,Hawaii,11/16/2020,1,0,0,0,1,1
11/16/2020,Travel-Associated (Resident),Travel History,Hawaii,11/16/2020,1,0,0,0,1,1
11/16/2020,Community-Associated,No Travel History,Honolulu,11/16/2020,0,50,0,0,50,50
11/16/2020,Travel-Associated (Resident),Travel History,Honolulu,11/16/2020,0,6,0,0,6,6
11/16/2020,Community-Associated,No Travel History,Maui,11/16/2020,0,0,0,3,3,3
11/17/2020,Community-Associated,No Travel History,Hawaii,11/17/2020,7,0,0,0,7,7
11/17/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/17/2020,3,0,0,0,3,3
11/17/2020,Travel-Associated (Resident),Travel History,Hawaii,11/17/2020,1,0,0,0,1,1
11/17/2020,Community-Associated,No Travel History,Honolulu,11/17/2020,0,67,0,0,67,67
11/17/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/17/2020,0,1,0,0,1,1
11/17/2020,Travel-Associated (Resident),Travel History,Honolulu,11/17/2020,0,9,0,0,9,9
11/17/2020,Travel-Associated (Non-Resident),Travel History,Kauai,11/17/2020,0,0,2,0,2,2
11/17/2020,Travel-Associated (Resident),Travel History,Kauai,11/17/2020,0,0,2,0,2,2
11/17/2020,Unknown/Pending,No Travel History,Maui,11/17/2020,0,0,0,1,1,1
11/17/2020,Community-Associated,No Travel History,Maui,11/17/2020,0,0,0,4,4,4
11/17/2020,Travel-Associated (Non-Resident),Travel History,Maui,11/17/2020,0,0,0,2,2,2
11/17/2020,Travel-Associated (Resident),Travel History,Maui,11/17/2020,0,0,0,2,2,2
11/18/2020,Community-Associated,No Travel History,Hawaii,11/18/2020,8,0,0,0,8,8
11/18/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/18/2020,3,0,0,0,3,3
11/18/2020,Travel-Associated (Resident),Travel History,Hawaii,11/18/2020,2,0,0,0,2,2
11/18/2020,Community-Associated,No Travel History,Honolulu,11/18/2020,0,58,0,0,58,58
11/18/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/18/2020,0,3,0,0,3,3
11/18/2020,Travel-Associated (Resident),Travel History,Honolulu,11/18/2020,0,8,0,0,8,8
11/18/2020,Travel-Associated (Non-Resident),Travel History,Kauai,11/18/2020,0,0,1,0,1,1
11/18/2020,Community-Associated,No Travel History,Maui,11/18/2020,0,0,0,4,4,4
11/18/2020,Travel-Associated (Resident),Travel History,Maui,11/18/2020,0,0,0,1,1,1
11/19/2020,Community-Associated,No Travel History,Hawaii,11/19/2020,9,0,0,0,9,9
11/19/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/19/2020,3,0,0,0,3,3
11/19/2020,Travel-Associated (Resident),Travel History,Hawaii,11/19/2020,3,0,0,0,3,3
11/19/2020,Community-Associated,No Travel History,Honolulu,11/19/2020,0,115,0,0,115,115
11/19/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/19/2020,0,1,0,0,1,1
11/19/2020,Travel-Associated (Resident),Travel History,Honolulu,11/19/2020,0,7,0,0,7,7
11/19/2020,Community-Associated,No Travel History,Kauai,11/19/2020,0,0,1,0,1,1
11/19/2020,Travel-Associated (Non-Resident),Travel History,Kauai,11/19/2020,0,0,2,0,2,2
11/19/2020,Travel-Associated (Resident),Travel History,Kauai,11/19/2020,0,0,1,0,1,1
11/19/2020,Community-Associated,No Travel History,Maui,11/19/2020,0,0,0,9,9,9
11/19/2020,Travel-Associated (Resident),Travel History,Maui,11/19/2020,0,0,0,1,1,1
11/20/2020,Community-Associated,No Travel History,Hawaii,11/20/2020,11,0,0,0,11,11
11/20/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/20/2020,1,0,0,0,1,1
11/20/2020,Travel-Associated (Resident),Travel History,Hawaii,11/20/2020,1,0,0,0,1,1
11/20/2020,Community-Associated,No Travel History,Honolulu,11/20/2020,0,89,0,0,89,89
11/20/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/20/2020,0,4,0,0,4,4
11/20/2020,Travel-Associated (Resident),Travel History,Honolulu,11/20/2020,0,4,0,0,4,4
11/20/2020,Community-Associated,No Travel History,Kauai,11/20/2020,0,0,2,0,2,2
11/20/2020,Travel-Associated (Non-Resident),Travel History,Kauai,11/20/2020,0,0,3,0,3,3
11/20/2020,Travel-Associated (Resident),Travel History,Kauai,11/20/2020,0,0,1,0,1,1
11/20/2020,Community-Associated,No Travel History,Maui,11/20/2020,0,0,0,4,4,4
11/21/2020,Community-Associated,No Travel History,Hawaii,11/21/2020,9,0,0,0,9,9
11/21/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/21/2020,1,0,0,0,1,1
11/21/2020,Community-Associated,No Travel History,Honolulu,11/21/2020,0,67,0,0,67,67
11/21/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/21/2020,0,3,0,0,3,3
11/21/2020,Travel-Associated (Resident),Travel History,Honolulu,11/21/2020,0,10,0,0,10,10
11/21/2020,Travel-Associated (Non-Resident),Travel History,Kauai,11/21/2020,0,0,1,0,1,1
11/21/2020,Travel-Associated (Resident),Travel History,Kauai,11/21/2020,0,0,2,0,2,2
11/21/2020,Community-Associated,No Travel History,Maui,11/21/2020,0,0,0,7,7,7
11/21/2020,Travel-Associated (Non-Resident),Travel History,Maui,11/21/2020,0,0,0,1,1,1
11/21/2020,Travel-Associated (Resident),Travel History,Maui,11/21/2020,0,0,0,3,3,3
11/22/2020,Community-Associated,No Travel History,Hawaii,11/22/2020,3,0,0,0,3,3
11/22/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/22/2020,1,0,0,0,1,1
11/22/2020,Travel-Associated (Resident),Travel History,Hawaii,11/22/2020,2,0,0,0,2,2
11/22/2020,Community-Associated,No Travel History,Honolulu,11/22/2020,0,37,0,0,37,37
11/22/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/22/2020,0,1,0,0,1,1
11/22/2020,Travel-Associated (Resident),Travel History,Honolulu,11/22/2020,0,6,0,0,6,6
11/22/2020,Travel-Associated (Non-Resident),Travel History,Kauai,11/22/2020,0,0,1,0,1,1
11/22/2020,Community-Associated,No Travel History,Maui,11/22/2020,0,0,0,3,3,3
11/22/2020,Travel-Associated (Resident),Travel History,Maui,11/22/2020,0,0,0,1,1,1
11/23/2020,Community-Associated,No Travel History,Hawaii,11/23/2020,2,0,0,0,2,2
11/23/2020,Community-Associated,No Travel History,Honolulu,11/23/2020,0,86,0,0,86,86
11/27/2020,Community-Associated,No Travel History,Hawaii,11/27/2020,1,0,0,0,1,1
12/26/2020,Community-Associated,No Travel History,Hawaii,12/26/2020,1,0,0,0,1,1
12/28/2020,Community-Associated,No Travel History,Hawaii,12/28/2020,1,0,0,0,1,1
12/29/2020,Community-Associated,No Travel History,Hawaii,12/29/2020,1,0,0,0,1,1
1/20/2021,Community-Associated,No Travel History,Hawaii,1/20/2021,1,0,0,0,1,1
1/21/2021,Community-Associated,No Travel History,Hawaii,1/21/2021,1,0,0,0,1,1
1/24/2021,Community-Associated,No Travel History,Hawaii,1/24/2021,1,0,0,0,1,1
2/3/2021,Community-Associated,No Travel History,Hawaii,2/3/2021,1,0,0,0,1,1
2/6/2021,Community-Associated,No Travel History,Hawaii,2/6/2021,1,0,0,0,1,1
2/9/2021,Community-Associated,No Travel History,Hawaii,2/9/2021,1,0,0,0,1,1
2/17/2021,Community-Associated,No Travel History,Hawaii,2/17/2021,1,0,0,0,1,1
2/18/2021,Community-Associated,No Travel History,Hawaii,2/18/2021,1,0,0,0,1,1
2/20/2021,Community-Associated,No Travel History,Hawaii,2/20/2021,1,0,0,0,1,1
2/22/2021,Community-Associated,No Travel History,Hawaii,2/22/2021,1,0,0,0,1,1
2/23/2021,Community-Associated,No Travel History,Hawaii,2/23/2021,1,0,0,0,1,1
2/25/2021,Community-Associated,No Travel History,Hawaii,2/25/2021,1,0,0,0,1,1
2/28/2021,Community-Associated,No Travel History,Hawaii,2/28/2021,1,0,0,0,1,1
3/21/2021,Community-Associated,No Travel History,Hawaii,3/21/2021,1,0,0,0,1,1
11/30/2020,Community-Associated,No Travel History,Hawaii,11/30/2020,2,0,0,0,2,2
12/9/2020,Community-Associated,No Travel History,Hawaii,12/9/2020,2,0,0,0,2,2
12/14/2020,Community-Associated,No Travel History,Hawaii,12/14/2020,2,0,0,0,2,2
1/1/2021,Community-Associated,No Travel History,Hawaii,1/1/2021,2,0,0,0,2,2
1/10/2021,Community-Associated,No Travel History,Hawaii,1/10/2021,2,0,0,0,2,2
2/7/2021,Community-Associated,No Travel History,Hawaii,2/7/2021,2,0,0,0,2,2
2/8/2021,Community-Associated,No Travel History,Hawaii,2/8/2021,2,0,0,0,2,2
2/11/2021,Community-Associated,No Travel History,Hawaii,2/11/2021,2,0,0,0,2,2
2/12/2021,Community-Associated,No Travel History,Hawaii,2/12/2021,2,0,0,0,2,2
3/7/2021,Community-Associated,No Travel History,Hawaii,3/7/2021,2,0,0,0,2,2
4/4/2021,Community-Associated,No Travel History,Hawaii,4/4/2021,2,0,0,0,2,2
4/11/2021,Community-Associated,No Travel History,Hawaii,4/11/2021,2,0,0,0,2,2
11/25/2020,Community-Associated,No Travel History,Hawaii,11/25/2020,3,0,0,0,3,3
11/28/2020,Community-Associated,No Travel History,Hawaii,11/28/2020,3,0,0,0,3,3
12/6/2020,Community-Associated,No Travel History,Hawaii,12/6/2020,3,0,0,0,3,3
12/24/2020,Community-Associated,No Travel History,Hawaii,12/24/2020,3,0,0,0,3,3
12/25/2020,Community-Associated,No Travel History,Hawaii,12/25/2020,3,0,0,0,3,3
12/27/2020,Community-Associated,No Travel History,Hawaii,12/27/2020,3,0,0,0,3,3
12/30/2020,Community-Associated,No Travel History,Hawaii,12/30/2020,3,0,0,0,3,3
1/11/2021,Community-Associated,No Travel History,Hawaii,1/11/2021,3,0,0,0,3,3
1/18/2021,Community-Associated,No Travel History,Hawaii,1/18/2021,3,0,0,0,3,3
1/22/2021,Community-Associated,No Travel History,Hawaii,1/22/2021,3,0,0,0,3,3
1/25/2021,Community-Associated,No Travel History,Hawaii,1/25/2021,3,0,0,0,3,3
2/19/2021,Community-Associated,No Travel History,Hawaii,2/19/2021,3,0,0,0,3,3
2/26/2021,Community-Associated,No Travel History,Hawaii,2/26/2021,3,0,0,0,3,3
3/3/2021,Community-Associated,No Travel History,Hawaii,3/3/2021,3,0,0,0,3,3
3/12/2021,Community-Associated,No Travel History,Hawaii,3/12/2021,3,0,0,0,3,3
3/22/2021,Community-Associated,No Travel History,Hawaii,3/22/2021,3,0,0,0,3,3
4/10/2021,Community-Associated,No Travel History,Hawaii,4/10/2021,3,0,0,0,3,3
12/4/2020,Community-Associated,No Travel History,Hawaii,12/4/2020,4,0,0,0,4,4
12/5/2020,Community-Associated,No Travel History,Hawaii,12/5/2020,4,0,0,0,4,4
12/20/2020,Community-Associated,No Travel History,Hawaii,12/20/2020,4,0,0,0,4,4
1/3/2021,Community-Associated,No Travel History,Hawaii,1/3/2021,4,0,0,0,4,4
1/4/2021,Community-Associated,No Travel History,Hawaii,1/4/2021,4,0,0,0,4,4
1/6/2021,Community-Associated,No Travel History,Hawaii,1/6/2021,4,0,0,0,4,4
1/7/2021,Community-Associated,No Travel History,Hawaii,1/7/2021,4,0,0,0,4,4
1/16/2021,Community-Associated,No Travel History,Hawaii,1/16/2021,4,0,0,0,4,4
1/23/2021,Community-Associated,No Travel History,Hawaii,1/23/2021,4,0,0,0,4,4
1/31/2021,Community-Associated,No Travel History,Hawaii,1/31/2021,4,0,0,0,4,4
2/2/2021,Community-Associated,No Travel History,Hawaii,2/2/2021,4,0,0,0,4,4
2/5/2021,Community-Associated,No Travel History,Hawaii,2/5/2021,4,0,0,0,4,4
2/10/2021,Community-Associated,No Travel History,Hawaii,2/10/2021,4,0,0,0,4,4
2/16/2021,Community-Associated,No Travel History,Hawaii,2/16/2021,4,0,0,0,4,4
3/2/2021,Community-Associated,No Travel History,Hawaii,3/2/2021,4,0,0,0,4,4
3/8/2021,Community-Associated,No Travel History,Hawaii,3/8/2021,4,0,0,0,4,4
3/15/2021,Community-Associated,No Travel History,Hawaii,3/15/2021,4,0,0,0,4,4
4/7/2021,Community-Associated,No Travel History,Hawaii,4/7/2021,4,0,0,0,4,4
4/9/2021,Community-Associated,No Travel History,Hawaii,4/9/2021,4,0,0,0,4,4
11/29/2020,Community-Associated,No Travel History,Hawaii,11/29/2020,5,0,0,0,5,5
12/1/2020,Community-Associated,No Travel History,Hawaii,12/1/2020,5,0,0,0,5,5
12/16/2020,Community-Associated,No Travel History,Hawaii,12/16/2020,5,0,0,0,5,5
12/23/2020,Community-Associated,No Travel History,Hawaii,12/23/2020,5,0,0,0,5,5
12/31/2020,Community-Associated,No Travel History,Hawaii,12/31/2020,5,0,0,0,5,5
1/27/2021,Community-Associated,No Travel History,Hawaii,1/27/2021,5,0,0,0,5,5
3/4/2021,Community-Associated,No Travel History,Hawaii,3/4/2021,5,0,0,0,5,5
3/6/2021,Community-Associated,No Travel History,Hawaii,3/6/2021,5,0,0,0,5,5
3/11/2021,Community-Associated,No Travel History,Hawaii,3/11/2021,5,0,0,0,5,5
3/13/2021,Community-Associated,No Travel History,Hawaii,3/13/2021,5,0,0,0,5,5
3/19/2021,Community-Associated,No Travel History,Hawaii,3/19/2021,5,0,0,0,5,5
3/28/2021,Community-Associated,No Travel History,Hawaii,3/28/2021,5,0,0,0,5,5
4/5/2021,Community-Associated,No Travel History,Hawaii,4/5/2021,5,0,0,0,5,5
12/11/2020,Community-Associated,No Travel History,Hawaii,12/11/2020,6,0,0,0,6,6
1/14/2021,Community-Associated,No Travel History,Hawaii,1/14/2021,6,0,0,0,6,6
1/15/2021,Community-Associated,No Travel History,Hawaii,1/15/2021,6,0,0,0,6,6
1/17/2021,Community-Associated,No Travel History,Hawaii,1/17/2021,6,0,0,0,6,6
1/26/2021,Community-Associated,No Travel History,Hawaii,1/26/2021,6,0,0,0,6,6
1/30/2021,Community-Associated,No Travel History,Hawaii,1/30/2021,6,0,0,0,6,6
3/16/2021,Community-Associated,No Travel History,Hawaii,3/16/2021,6,0,0,0,6,6
3/20/2021,Community-Associated,No Travel History,Hawaii,3/20/2021,6,0,0,0,6,6
3/30/2021,Community-Associated,No Travel History,Hawaii,3/30/2021,6,0,0,0,6,6
4/1/2021,Community-Associated,No Travel History,Hawaii,4/1/2021,6,0,0,0,6,6
4/6/2021,Community-Associated,No Travel History,Hawaii,4/6/2021,6,0,0,0,6,6
11/26/2020,Community-Associated,No Travel History,Hawaii,11/26/2020,7,0,0,0,7,7
12/3/2020,Community-Associated,No Travel History,Hawaii,12/3/2020,7,0,0,0,7,7
1/8/2021,Community-Associated,No Travel History,Hawaii,1/8/2021,7,0,0,0,7,7
3/9/2021,Community-Associated,No Travel History,Hawaii,3/9/2021,7,0,0,0,7,7
3/17/2021,Community-Associated,No Travel History,Hawaii,3/17/2021,7,0,0,0,7,7
3/27/2021,Community-Associated,No Travel History,Hawaii,3/27/2021,7,0,0,0,7,7
11/24/2020,Community-Associated,No Travel History,Hawaii,11/24/2020,8,0,0,0,8,8
12/2/2020,Community-Associated,No Travel History,Hawaii,12/2/2020,8,0,0,0,8,8
12/7/2020,Community-Associated,No Travel History,Hawaii,12/7/2020,8,0,0,0,8,8
12/13/2020,Community-Associated,No Travel History,Hawaii,12/13/2020,8,0,0,0,8,8
1/19/2021,Community-Associated,No Travel History,Hawaii,1/19/2021,8,0,0,0,8,8
1/28/2021,Community-Associated,No Travel History,Hawaii,1/28/2021,8,0,0,0,8,8
1/29/2021,Community-Associated,No Travel History,Hawaii,1/29/2021,8,0,0,0,8,8
3/5/2021,Community-Associated,No Travel History,Hawaii,3/5/2021,8,0,0,0,8,8
3/14/2021,Community-Associated,No Travel History,Hawaii,3/14/2021,8,0,0,0,8,8
3/18/2021,Community-Associated,No Travel History,Hawaii,3/18/2021,8,0,0,0,8,8
4/3/2021,Community-Associated,No Travel History,Hawaii,4/3/2021,8,0,0,0,8,8
4/8/2021,Community-Associated,No Travel History,Hawaii,4/8/2021,8,0,0,0,8,8
12/19/2020,Community-Associated,No Travel History,Hawaii,12/19/2020,9,0,0,0,9,9
12/21/2020,Community-Associated,No Travel History,Hawaii,12/21/2020,9,0,0,0,9,9
1/9/2021,Community-Associated,No Travel History,Hawaii,1/9/2021,9,0,0,0,9,9
1/12/2021,Community-Associated,No Travel History,Hawaii,1/12/2021,9,0,0,0,9,9
12/8/2020,Community-Associated,No Travel History,Hawaii,12/8/2020,10,0,0,0,10,10
12/15/2020,Community-Associated,No Travel History,Hawaii,12/15/2020,10,0,0,0,10,10
12/18/2020,Community-Associated,No Travel History,Hawaii,12/18/2020,10,0,0,0,10,10
12/22/2020,Community-Associated,No Travel History,Hawaii,12/22/2020,10,0,0,0,10,10
3/23/2021,Community-Associated,No Travel History,Hawaii,3/23/2021,11,0,0,0,11,11
3/25/2021,Community-Associated,No Travel History,Hawaii,3/25/2021,11,0,0,0,11,11
3/31/2021,Community-Associated,No Travel History,Hawaii,3/31/2021,11,0,0,0,11,11
4/2/2021,Community-Associated,No Travel History,Hawaii,4/2/2021,11,0,0,0,11,11
12/10/2020,Community-Associated,No Travel History,Hawaii,12/10/2020,12,0,0,0,12,12
1/5/2021,Community-Associated,No Travel History,Hawaii,1/5/2021,12,0,0,0,12,12
3/24/2021,Community-Associated,No Travel History,Hawaii,3/24/2021,13,0,0,0,13,13
3/26/2021,Community-Associated,No Travel History,Hawaii,3/26/2021,14,0,0,0,14,14
3/29/2021,Community-Associated,No Travel History,Hawaii,3/29/2021,14,0,0,0,14,14
3/10/2021,Community-Associated,No Travel History,Hawaii,3/10/2021,15,0,0,0,15,15
12/12/2020,Community-Associated,No Travel History,Hawaii,12/12/2020,16,0,0,0,16,16
12/17/2020,Community-Associated,No Travel History,Hawaii,12/17/2020,16,0,0,0,16,16
11/25/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/25/2020,1,0,0,0,1,1
11/28/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/28/2020,1,0,0,0,1,1
11/29/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/29/2020,1,0,0,0,1,1
12/2/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/2/2020,1,0,0,0,1,1
12/3/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/3/2020,1,0,0,0,1,1
12/4/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/4/2020,1,0,0,0,1,1
12/11/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/11/2020,1,0,0,0,1,1
12/14/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/14/2020,1,0,0,0,1,1
12/16/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/16/2020,1,0,0,0,1,1
12/17/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/17/2020,1,0,0,0,1,1
12/19/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/19/2020,1,0,0,0,1,1
12/26/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/26/2020,1,0,0,0,1,1
1/6/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/6/2021,1,0,0,0,1,1
1/15/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/15/2021,1,0,0,0,1,1
1/18/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/18/2021,1,0,0,0,1,1
1/20/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/20/2021,1,0,0,0,1,1
1/23/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/23/2021,1,0,0,0,1,1
1/30/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/30/2021,1,0,0,0,1,1
2/2/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,2/2/2021,1,0,0,0,1,1
2/7/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,2/7/2021,1,0,0,0,1,1
2/9/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,2/9/2021,1,0,0,0,1,1
2/19/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,2/19/2021,1,0,0,0,1,1
2/22/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,2/22/2021,1,0,0,0,1,1
2/26/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,2/26/2021,1,0,0,0,1,1
2/28/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,2/28/2021,1,0,0,0,1,1
3/4/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,3/4/2021,1,0,0,0,1,1
3/8/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,3/8/2021,1,0,0,0,1,1
3/9/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,3/9/2021,1,0,0,0,1,1
3/23/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,3/23/2021,1,0,0,0,1,1
3/24/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,3/24/2021,1,0,0,0,1,1
3/29/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,3/29/2021,1,0,0,0,1,1
3/30/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,3/30/2021,1,0,0,0,1,1
3/31/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,3/31/2021,1,0,0,0,1,1
4/4/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,4/4/2021,1,0,0,0,1,1
11/24/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/24/2020,2,0,0,0,2,2
12/5/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/5/2020,2,0,0,0,2,2
12/6/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/6/2020,2,0,0,0,2,2
12/10/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/10/2020,2,0,0,0,2,2
12/15/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/15/2020,2,0,0,0,2,2
12/21/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/21/2020,2,0,0,0,2,2
12/22/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/22/2020,2,0,0,0,2,2
12/23/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/23/2020,2,0,0,0,2,2
12/27/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/27/2020,2,0,0,0,2,2
1/4/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/4/2021,2,0,0,0,2,2
1/10/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/10/2021,2,0,0,0,2,2
1/11/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/11/2021,2,0,0,0,2,2
1/12/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/12/2021,2,0,0,0,2,2
1/21/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/21/2021,2,0,0,0,2,2
1/22/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/22/2021,2,0,0,0,2,2
1/29/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/29/2021,2,0,0,0,2,2
2/5/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,2/5/2021,2,0,0,0,2,2
2/16/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,2/16/2021,2,0,0,0,2,2
3/6/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,3/6/2021,2,0,0,0,2,2
3/7/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,3/7/2021,2,0,0,0,2,2
3/27/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,3/27/2021,2,0,0,0,2,2
